addressid;addressline1;addressline2;city;postalcode
27704;Am Grossen Dern 4982;NULL;Frankfurt;91480
29291;Am Grossen Dern 4982;NULL;München;80074
14732;Am Grossen Dern 4983;NULL;Berlin;14129
26194;Am Grossen Dern 725;NULL;Poing;66041
11603;Am Grossen Dern 82;NULL;Kassel;34117
29449;Am Grossen Dern 8249;NULL;Grevenbroich;41485
736;Am Grossen Dern 982;NULL;Hamburg;20354
13017;Am Grossen Dern 9824;NULL;Ingolstadt;85049
29243;Am Karlshof 228;NULL;München;80074
23505;Am Karlshof 2462;NULL;Salzgitter;38231
23826;Am Karlshof 2499;NULL;Stuttgart;70452
29824;Am Karlshof 2500;NULL;Offenbach;63009
18952;Am Karlshof 2562;NULL;Brisbane;4000
15547;Am Karlshof 368;NULL;Bonn;53131
26976;Am Karlshof 368;NULL;Essen;45001
26381;Am Karlshof 6200;NULL;Poing;66041
25624;Am Karlshof 68;NULL;Berlin;12171
13081;Am Karlshof 6883;NULL;Darmstadt;64283
13092;Am Karlshof 75;NULL;Ingolstadt;85049
11525;Am Karlshof 8;NULL;Kassel;34117
29215;Am Karlshof 820;NULL;Grevenbroich;41485
734;Am Karlshof 8200;NULL;Hamburg;22001
26925;Am Karlshof 8228;NULL;Frankfurt;60323
14853;Am Karlshof 8368;Verkaufsabteilung;Berlin;14197
21838;Am Karlshof 8468;NULL;Werne;59368
23288;Am Karlshof 888;Einkaufsabteilung;Duesseldorf;40434
11518;Am Kreuz 123;NULL;Hamburg;22001
25756;Am Kreuz 405;NULL;Berlin;12171
15462;Am Kreuz 4055;NULL;Bonn;53131
13051;Am Kreuz 4065;NULL;Darmstadt;64283
19805;Am Kreuz 4075;NULL;Münster;48001
24607;Am Kreuz 409;NULL;Duesseldorf;40434
14954;Am Kreuz 4095;Verkaufsabteilung;Berlin;14197
21543;Am Kreuz 4124;NULL;Werne;59368
23463;Am Kreuz 416;NULL;Stuttgart;70452
23845;Am Kreuz 4164;NULL;Salzgitter;38231
29020;Am Kreuz 444;NULL;Hamburg;20354
26095;Am Kreuz 475;NULL;Poing;66041
26409;Am Kreuz 4944;NULL;Frankfurt;91480
12081;Am Kreuz 555;NULL;Kassel;34117
29217;Am Kreuz 6;NULL;München;80074
29855;Am Kreuz 75;NULL;Paderborn;33098
27598;Am Kreuz 950;NULL;Essen;45001
13209;Am Kreuz 999;NULL;Ingolstadt;85049
804;Ames Plaza;NULL;Saugus;1906
831;Amity Plaza;NULL;New Haven;6510
1060;Arcadia Crossing;NULL;Phoenix;85004
14679;Attaché de Presse;NULL;Cergy;95000
26278;Attaché de Presse;NULL;Colombes;92700
27778;Attaché de Presse;NULL;Drancy;93700
13456;Attaché de Presse;NULL;Dunkerque;59140
25850;Attaché de Presse;NULL;Les Ulis;91940
20459;Attaché de Presse;NULL;Orleans;45000
27236;Attaché de Presse;NULL;Pantin;93500
25470;Attaché de Presse;NULL;Paris;75008
16563;Attaché de Presse;NULL;Paris;75009
11500;Attaché de Presse;NULL;Paris;75016
26585;Attaché de Presse;NULL;Paris;75019
11782;Attaché de Presse;NULL;Roncq;59223
14438;Attaché de Presse;NULL;Roubaix;59100
29076;Attaché de Presse;NULL;Saint-Denis;93400
14605;Attaché de Presse;NULL;Suresnes;92150
27994;Attaché de Presse;NULL;Tremblay-en-France;93290
18855;Attaché de Presse;Place d´ Armes;Paris;75007
760;Attn: Accounts Payable;44 Main Place;Melville;11747
15163;Auf dem Ufer 164;NULL;Bonn;53131
13676;Auf dem Ufer 164;NULL;Darmstadt;64283
23812;Auf dem Ufer 164;NULL;Duesseldorf;40434
27420;Auf dem Ufer 164;NULL;Essen;45001
11570;Auf dem Ufer 2;NULL;Hamburg;20354
28266;Auf dem Ufer 224;NULL;Frankfurt;60323
29547;Auf dem Ufer 4;NULL;Hamburg;20354
13394;Auf dem Ufer 424;NULL;Ingolstadt;85049
12216;Auf dem Ufer 424;NULL;Kassel;34117
29082;Auf dem Ufer 424;NULL;München;80074
23965;Auf dem Ufer 664;NULL;Salzgitter;38231
23879;Auf dem Ufer 664;NULL;Stuttgart;70452
22933;Auf dem Ufer 664;NULL;Werne;59368
25770;Auf dem Ufer 764;NULL;Berlin;12171
14964;Auf dem Ufer 764;NULL;Berlin;14197
19808;Auf dem Ufer 764;NULL;Münster;48001
29772;Auf dem Ufer 764;NULL;Paderborn;33098
23693;Auf dem Ufer 764;NULL;Poing;66041
11900;Auf den Kuhlen Straße 122;NULL;Ingolstadt;85049
13599;Auf den Kuhlen Straße 19;NULL;Darmstadt;64283
25178;Auf den Kuhlen Straße 1964;NULL;Duesseldorf;40434
11451;Auf den Kuhlen Straße 2;NULL;Hamburg;20354
27843;Auf den Kuhlen Straße 2229;NULL;Frankfurt;91480
29629;Auf den Kuhlen Straße 2249;NULL;Hamburg;20354
29144;Auf den Kuhlen Straße 234;NULL;Paderborn;33098
26460;Auf den Kuhlen Straße 25;NULL;München;80074
25375;Auf den Kuhlen Straße 3;NULL;Essen;45001
14043;Auf den Kuhlen Straße 3619;NULL;Bonn;53131
23011;Auf den Kuhlen Straße 4662;NULL;Werne;59368
24788;Auf den Kuhlen Straße 4666;NULL;Salzgitter;38231
24041;Auf den Kuhlen Straße 56;NULL;Poing;66041
22780;Auf den Kuhlen Straße 5677;Verkaufsabteilung;Münster;48001
15118;Auf den Kuhlen Straße 7;NULL;Berlin;14129
13215;Auf den Kuhlen Straße 765;NULL;Kassel;34117
25851;Auf den Kuhlen Straße 79;NULL;Berlin;12171
24336;Auf den Kuhlen Straße 9;NULL;Stuttgart;70452
16930;Auf der Krone 123;NULL;Kiel;24044
18549;Auf der Krone 24;NULL;Werne;59368
25228;Auf der Krone 4224;NULL;Stuttgart;70452
16393;Auf der Krone 4553;NULL;Darmstadt;64283
29146;Auf der Krone 456;NULL;Poing;66041
21008;Auf der Krone 4664;NULL;Salzgitter;38231
28149;Auf der Krone 4775;NULL;Münster;48001
26361;Auf der Krone 49;NULL;Hamburg;20354
15987;Auf der Krone 493;NULL;Berlin;14111
28207;Auf der Krone 499;NULL;München;80074
28965;Auf der Krone 4992;NULL;Frankfurt am Main;60355
29876;Auf der Krone 4993;NULL;Duesseldorf;40434
723;Auf der Krone 53;NULL;Bonn;53131
27950;Auf der Krone 75;NULL;Paderborn;33098
12813;Auf der Krone 9249;NULL;Hamburg;20354
20118;Auf der Krone 93;NULL;Essen;45001
26990;Auf der Krone 9349;NULL;Berlin;12171
16670;Auf der Krone 992;NULL;Ingolstadt;85049
25434;Auf Der Steige 10;NULL;Bonn;53001
22892;Auf Der Steige 100;NULL;Dresden;1071
739;Auf Der Steige 1000;NULL;Berlin;14111
29564;Auf Der Steige 1010;NULL;Bottrop;46236
18924;Auf Der Steige 111;NULL;Saarlouis;66740
27264;Auf Der Steige 1111;NULL;Sulzbach Taunus;66272
21516;Auf Der Steige 123;NULL;Hof;95010
11496;Auf Der Steige 2;NULL;Frankfurt am Main;60082
17903;Auf Der Steige 2234;NULL;Hamburg;22001
718;Auf Der Steige 29;NULL;Muehlheim;63151
21481;Auf Der Steige 2999;NULL;Frankfurt;91480
23919;Auf Der Steige 532;NULL;Solingen;42651
17825;Auf Der Steige 55;NULL;Erlangen;91054
11404;Auf Der Steige 6;NULL;Neunkirchen;66578
13965;Auf Der Steige 6000;NULL;München;80074
14607;Auf Der Steige 77;NULL;Paderborn;33098
21689;Auf Der Steige 9000;NULL;Berlin;14197
24473;Auf Der Steige 987;NULL;Kassel;34117
643;Banbury;NULL;Oxon;OX16 8RS
971;Bay Area Outlet Mall;NULL;Clearwater;33755
1067;Bayshore Mall;NULL;Eureka;95501
1054;Belz Factory Outlet;NULL;Las Vegas;89106
968;Belz Factory Outlet;NULL;Orlando;32804
973;Belz Factory Outlet;NULL;Pigeon Forge;37863
14150;Berliner Platz 1;NULL;Mühlheim;63151
22715;Berliner Platz 123;NULL;Frankfurt;60323
29486;Berliner Platz 224;NULL;Werne;59368
25950;Berliner Platz 4;NULL;Braunschweig;38001
20747;Berliner Platz 43;NULL;Kassel;34117
731;Berliner Platz 45;NULL;Offenbach;63009
23103;Berliner Platz 499;NULL;Berlin;12311
23680;Berliner Platz 554;Verkaufsabteilung;Bonn;53001
25010;Berliner Platz 64;NULL;Saarlouis;66740
15076;Berliner Platz 654;NULL;Grevenbroich;41485
28323;Berliner Platz 664;NULL;Solingen;42651
12524;Berliner Platz 77;NULL;Paderborn;33041
12412;Berliner Platz 774;NULL;München;80074
21533;Berliner Platz 876;NULL;Erlangen;91054
17797;Berliner Platz 888;NULL;Hamburg;20354
18662;Berliner Platz 92;NULL;Hof;95010
16488;Berliner Platz 94;NULL;Dresden;1071
12159;Berliner Platz 994;Einkaufsabteilung;Berlin;14111
848;Bldg. 9n/99298;NULL;Redmond;98052
618;Blue Ridge Mall;NULL;Kansas City;64106
494;Box 99354 300 Union Street;NULL;Saint John;E2P 1E3
641;Bradford;NULL;W. York;BD1 4SJ
644;Bradford;Raven House, Kingsgate;W. York;BD1 4SJ
18296;Brunnenstr 11;NULL;Erlangen;91054
21687;Brunnenstr 123;NULL;Hof;95010
26562;Brunnenstr 2411;NULL;Sulzbach Taunus;66272
732;Brunnenstr 422;NULL;Frankfurt am Main;60082
11853;Brunnenstr 432;NULL;Mühlheim;63151
18272;Brunnenstr 44;NULL;Hamburg;20354
21842;Brunnenstr 4422;NULL;Frankfurt;60323
25214;Brunnenstr 5511;NULL;Bonn;53001
21199;Brunnenstr 64;NULL;Saarlouis;66740
23703;Brunnenstr 6466;NULL;Solingen;42651
12212;Brunnenstr 6675;NULL;Neunkirchen;66578
27855;Brunnenstr 678;NULL;Braunschweig;38001
13269;Brunnenstr 75;NULL;Paderborn;33041
13578;Brunnenstr 7566;Verkaufsabteilung;München;80074
22190;Brunnenstr 876;NULL;Kassel;34117
22017;Brunnenstr 95;NULL;Dresden;1071
22598;Brunnenstr 9510;NULL;Berlin;12171
744;Brunnenstr 9511;NULL;Berlin;14197
814;Buckeye Factory Shops;NULL;Burbank;44214
15955;Buergermeister-ulrich-str 098;NULL;Paderborn;33041
21081;Buergermeister-ulrich-str 100;NULL;Berlin;12171
25471;Buergermeister-ulrich-str 111;NULL;Solingen;42651
17051;Buergermeister-ulrich-str 123;NULL;Erlangen;91054
20628;Buergermeister-ulrich-str 123;NULL;Hof;95010
25359;Buergermeister-ulrich-str 2;NULL;Kassel;34117
19829;Buergermeister-ulrich-str 2411;NULL;Sulzbach Taunus;66272
13573;Buergermeister-ulrich-str 2945;NULL;Frankfurt am Main;60075
27429;Buergermeister-ulrich-str 2987;NULL;Bonn;53131
17614;Buergermeister-ulrich-str 2999;NULL;Frankfurt;60323
749;Buergermeister-ulrich-str 3000;Buchhaltung;Augsburg;86150
24846;Buergermeister-ulrich-str 321;NULL;Dresden;1071
27159;Buergermeister-ulrich-str 39;NULL;Bottrop;46236
20239;Buergermeister-ulrich-str 41;NULL;Sulzbach Taunus;66272
14993;Buergermeister-ulrich-str 4111;NULL;Saarlouis;66740
11510;Buergermeister-ulrich-str 433;NULL;Leipzig;4139
22977;Buergermeister-ulrich-str 44;NULL;Hof;95010
17571;Buergermeister-ulrich-str 4499;NULL;Frankfurt;60323
25129;Buergermeister-ulrich-str 44990;NULL;Kassel;34117
27587;Buergermeister-ulrich-str 5;NULL;Bonn;53131
14012;Buergermeister-ulrich-str 5;NULL;Neunkirchen;66578
14139;Buergermeister-ulrich-str 500;NULL;Neunkirchen;66578
14288;Buergermeister-ulrich-str 5000;NULL;München;80074
21363;Buergermeister-ulrich-str 543;NULL;Hamburg;20354
21043;Buergermeister-ulrich-str 5555;NULL;Berlin;12171
27434;Buergermeister-ulrich-str 5800;NULL;Bottrop;46236
22711;Buergermeister-ulrich-str 6;NULL;Solingen;42651
15403;Buergermeister-ulrich-str 6411;NULL;Saarlouis;66740
15928;Buergermeister-ulrich-str 75;NULL;Paderborn;33098
21439;Buergermeister-ulrich-str 7500;NULL;Hamburg;20354
15313;Buergermeister-ulrich-str 7500;NULL;München;80074
12621;Buergermeister-ulrich-str 888;NULL;Frankfurt am Main;60082
11410;Buergermeister-ulrich-str 90;NULL;Leipzig;4139
16145;Buergermeister-ulrich-str 900;Einkaufsabteilung;Erlangen;91054
26147;Buergermeister-ulrich-str 95;NULL;Dresden;1071
752;Buergermeister-ulrich-str 9500;NULL;Augsburg;86171
19881;Bundesallee 11;Verkaufsabteilung;Erlangen;91054
28558;Bundesallee 112;Einkaufsabteilung;Bottrop;46236
28654;Bundesallee 2461;NULL;Sulzbach Taunus;66272
23444;Bundesallee 4;NULL;Kassel;34117
11473;Bundesallee 44;NULL;Frankfurt am Main;60082
20321;Bundesallee 442;NULL;Hof;95010
20315;Bundesallee 4422;NULL;Frankfurt;60323
13032;Bundesallee 4424;NULL;Leipzig;4139
17942;Bundesallee 4442;NULL;Hamburg;20354
26164;Bundesallee 5511;NULL;Bonn;53131
24401;Bundesallee 6234;NULL;Solingen;42651
19144;Bundesallee 6466;NULL;Saarlouis;66740
14233;Bundesallee 7432;NULL;Paderborn;33098
12485;Bundesallee 7567;NULL;Neunkirchen;66578
13158;Bundesallee 7576;NULL;München;80074
21474;Bundesallee 95;NULL;Berlin;12171
23269;Bundesallee 9511;NULL;Dresden;1071
717;Bundesallee 9571;Rechnungsstelle - C 035;Berlin;14197
511;Bureau 9900 825, Avenue Querbes;NULL;Outremont;H1Y 2G5
653;Burgess Hill;Edward Way;West Sussex;RH15 9UD
646;Butterfield Hse, 7-251 Chapel St;NULL;Lancaster;LA1 1LN
923;C/O Arrow Electronics;NULL;Memphis;38103
1002;C/O Starpak, Inc.;NULL;Greeley;80631
1055;Camarillo Athletic Stores;NULL;Camarillo;93010
12294;Carlsplatz 1;NULL;Kassel;34117
29763;Carlsplatz 123;NULL;Hamburg;22001
26875;Carlsplatz 2;NULL;München;80074
26121;Carlsplatz 3046;NULL;Berlin;13441
12198;Carlsplatz 4;NULL;Hamburg;22001
24767;Carlsplatz 41;NULL;Stuttgart;70452
27956;Carlsplatz 4229;NULL;Frankfurt;60323
27439;Carlsplatz 43;NULL;Poing;66041
11444;Carlsplatz 45;NULL;Ingolstadt;85049
26911;Carlsplatz 46;NULL;Duesseldorf;40434
24867;Carlsplatz 4630;NULL;Essen;45001
25082;Carlsplatz 4641;NULL;Salzgitter;38231
22009;Carlsplatz 4650;Verkaufsabteilung;Münster;48001
27024;Carlsplatz 4652;NULL;Paderborn;33041
15590;Carlsplatz 5;NULL;Berlin;14111
22270;Carlsplatz 51;NULL;Werne;59368
12754;Carlsplatz 89;NULL;Bonn;53131
14389;Carlsplatz 90;NULL;Darmstadt;64283
954;Carolina Factory Shops;NULL;Gaffney;29340
625;Cedar Creek Stores;NULL;Mosinee;54455
12470;Celler Weg 123;NULL;Kiel;24044
25954;Celler Weg 1234;NULL;Stuttgart;70452
19763;Celler Weg 14;NULL;Werne;59368
26780;Celler Weg 29;NULL;Hamburg;20354
28069;Celler Weg 2949;NULL;Frankfurt;91480
13876;Celler Weg 2949;NULL;Hamburg;20354
14634;Celler Weg 30;NULL;Darmstadt;64283
12390;Celler Weg 304;NULL;Bonn;53131
15638;Celler Weg 3040;Verkaufsabteilung;Berlin;14129
14876;Celler Weg 321;NULL;Ingolstadt;85049
28344;Celler Weg 40;NULL;Duesseldorf;40434
26215;Celler Weg 4030;NULL;Berlin;13441
23066;Celler Weg 4141;NULL;Salzgitter;38231
29148;Celler Weg 45;NULL;Essen;45001
26938;Celler Weg 5;NULL;Paderborn;33098
27680;Celler Weg 504;NULL;Poing;66041
24940;Celler Weg 5040;Verkaufsabteilung;Münster;48001
27093;Celler Weg 9492;NULL;München;80074
411;Chabbell Park;NULL;North Ryde;2113
12305;Charlottenstr 123;NULL;Kiel;24044
26551;Charlottenstr 272;NULL;Poing;66041
13899;Charlottenstr 29;NULL;Hamburg;20354
28614;Charlottenstr 29828;NULL;Frankfurt;60323
28636;Charlottenstr 299;NULL;München;80074
14051;Charlottenstr 358;NULL;Darmstadt;64283
11707;Charlottenstr 35818;NULL;Bonn;53131
29131;Charlottenstr 3918;NULL;Essen;45001
26328;Charlottenstr 398;NULL;Berlin;12171
28353;Charlottenstr 39818;NULL;Duesseldorf;40434
15796;Charlottenstr 39878;NULL;Berlin;14129
26339;Charlottenstr 40;NULL;Stuttgart;70452
19935;Charlottenstr 42868;NULL;Werne;59368
22631;Charlottenstr 46262;NULL;Salzgitter;38231
26525;Charlottenstr 572;NULL;Paderborn;33098
25424;Charlottenstr 57272;Verkaufsabteilung;Münster;48001
14838;Charlottenstr 844;NULL;Ingolstadt;85049
26865;Charlottenstr 848;NULL;Hamburg;22001
817;Cherry Grove Plaza;NULL;Cincinnati;45202
628;City Center;NULL;Minneapolis;55402
14221;Conesweg 1;NULL;Darmstadt;64283
28498;Conesweg 10;NULL;Duesseldorf;40434
14066;Conesweg 1234;NULL;Ingolstadt;85049
18966;Conesweg 168;NULL;Rockhampton;4700
11631;Conesweg 180;NULL;Bonn;53131
26574;Conesweg 270;NULL;Poing;66041
28932;Conesweg 289;NULL;Frankfurt;91480
26962;Conesweg 489;NULL;Hamburg;20354
737;Conesweg 49;NULL;Kiel;24044
22427;Conesweg 621;NULL;Salzgitter;38231
26406;Conesweg 681;NULL;Stuttgart;70452
27650;Conesweg 72;NULL;Paderborn;33098
25866;Conesweg 720;NULL;Münster;48001
15815;Conesweg 780;NULL;Berlin;14197
22461;Conesweg 80;NULL;Essen;45001
26501;Conesweg 807;NULL;Berlin;13441
12781;Conesweg 89;NULL;Hamburg;20354
28475;Conesweg 9;NULL;München;80074
829;Connecticut Post Mall;NULL;Milford;6460
812;Consumer Square;NULL;Cheektowaga;14227
1097;Corp Ofc Accts Payable;NULL;El Segundo;90245
764;Corporate Ofc A/p;123 Fourth Ave;Chantilly;20151
993;Corporate Office;NULL;El Segundo;90245
567;Corporate Office;NULL;Garland;75040
406;Ctrcrt Bus Pk/995-27 Paul St N;NULL;Lavender Bay;2060
420;Ctrcrt Bus Pk/995-27 Paul St N;NULL;North Ryde;2113
28585;Curieweg 2;NULL;München;80074
12704;Curieweg 29;NULL;Hamburg;20354
14166;Curieweg 294;NULL;Ingolstadt;85049
28672;Curieweg 2992;NULL;Frankfurt;91480
26648;Curieweg 2994;NULL;Hamburg;20354
16597;Curieweg 3;NULL;Darmstadt;64283
11436;Curieweg 3991;NULL;Bonn;53131
15899;Curieweg 3997;NULL;Berlin;14197
18026;Curieweg 42;NULL;Werne;59368
26184;Curieweg 4226;NULL;Stuttgart;70452
21142;Curieweg 4666;NULL;Salzgitter;38231
27336;Curieweg 577;NULL;Paderborn;33098
26226;Curieweg 5777;NULL;Münster;48001
26545;Curieweg 77;NULL;Poing;66041
15394;Curieweg 942;NULL;Kiel;24044
26679;Curieweg 97;NULL;Berlin;13441
21141;Curieweg 99;NULL;Essen;45001
29677;Curieweg 991;NULL;Duesseldorf;40434
977;Dadeland Mall, Space 25090;NULL;Miami;33127
824;Dansk Square;NULL;Kittery;3904
534;Depot 80;NULL;Sillery;G1T
978;DeSouth Square;NULL;Bradenton;34205
37;Downshire Way;NULL;Cambridge;BA5 3HX
23574;Dunckerstr 135;NULL;Braunschweig;38001
22399;Dunckerstr 1835;NULL;Bonn;53131
23214;Dunckerstr 185;NULL;Erlangen;91054
18876;Dunckerstr 22525;NULL;Grevenbroich;41485
29169;Dunckerstr 2825;NULL;Frankfurt;60323
24032;Dunckerstr 3578;NULL;Berlin;12171
15633;Dunckerstr 4;NULL;Mühlheim;63151
17351;Dunckerstr 4822;NULL;Hof;95010
19057;Dunckerstr 4825;NULL;Hamburg;20354
19969;Dunckerstr 48523;NULL;Kassel;34117
11415;Dunckerstr 55;NULL;Paderborn;33098
26934;Dunckerstr 6;NULL;Solingen;42651
26308;Dunckerstr 6244;NULL;Saarlouis;66740
29075;Dunckerstr 6844;NULL;Werne;59368
16292;Dunckerstr 72;NULL;Offenbach;63009
11658;Dunckerstr 7255;NULL;München;80074
12273;Dunckerstr 7835;NULL;Berlin;14197
15034;Dunckerstr 8351;NULL;Dresden;1071
1061;Eastern Beltway Center;NULL;Las Vegas;89106
889;Eastridge Mall;NULL;Casper;82601
955;Edgewater Mall;NULL;Biloxi;39530
658;Ellesfield Ave;NULL;Bracknell;RG12 8TB
650;Elmhurst Road, Goring;NULL;Reading;RG7 5H7
26433;Erftplatz 123;Verkaufsabteilung;Darmstadt;64283
17258;Erftplatz 22;NULL;Frankfurt am Main;60082
753;Erftplatz 22;NULL;Sulzbach Taunus;66272
25253;Erftplatz 444;NULL;Leipzig;4139
12017;Erftplatz 6;NULL;Saarlouis;66740
11984;Erftplatz 654;NULL;Erlangen;91054
15192;Erftplatz 66;NULL;Solingen;42651
17841;Erftplatz 7;NULL;Neunkirchen;66578
16276;Erftplatz 727;NULL;Frankfurt;91480
18725;Erftplatz 77;NULL;München;80074
21618;Erftplatz 777;NULL;Paderborn;33098
23361;Erftplatz 876;NULL;Hamburg;20354
22973;Erftplatz 9;NULL;Bottrop;46236
26832;Erftplatz 900;NULL;Hof;95010
29390;Erftplatz 93;NULL;Berlin;10791
19328;Erftplatz 99;NULL;Berlin;12311
28924;Erftplatz 990;NULL;Ingolstadt;85049
29820;Erlenweg 2;NULL;Ingolstadt;85049
15038;Erlenweg 2624;NULL;Sulzbach Taunus;66272
17846;Erlenweg 456;NULL;Paderborn;33041
26242;Erlenweg 4949;NULL;Hof;95010
25259;Erlenweg 5194;NULL;Bottrop;46236
29172;Erlenweg 5194;NULL;Dresden;1071
18975;Erlenweg 6664;NULL;Hawthorne;4171
15493;Erlenweg 6664;NULL;Saarlouis;66740
15841;Erlenweg 74;NULL;Neunkirchen;66578
15969;Erlenweg 7774;NULL;München;80074
28807;Erlenweg 7949;NULL;Bonn;53131
12580;Erlenweg 9194;NULL;Erlangen;91054
16850;Erlenweg 9294;NULL;Frankfurt am Main;60082
21126;Erlenweg 94;NULL;Hamburg;20354
17275;Erlenweg 95;NULL;Leipzig;4139
20550;Erlenweg 9794;NULL;Berlin;14129
20048;Erlenweg 99;NULL;Frankfurt;60323
1030;Escondido;NULL;Escondido;92025
13909;Essener Straße 1;NULL;Erlangen;91054
16326;Essener Straße 123;NULL;Sulzbach Taunus;66272
15951;Essener Straße 126;NULL;Neunkirchen;66578
25180;Essener Straße 18;NULL;Bottrop;46236
28899;Essener Straße 19;Einkaufsabteilung;Bonn;53131
17892;Essener Straße 226;NULL;Paderborn;33098
17862;Essener Straße 26;NULL;München;80074
16933;Essener Straße 326;NULL;Saarlouis;66740
29192;Essener Straße 8;NULL;Darmstadt;64283
21428;Essener Straße 802;Verkaufsabteilung;Leipzig;4139
20334;Essener Straße 81;NULL;Berlin;14197
19852;Essener Straße 8100;NULL;Frankfurt;91480
16971;Essener Straße 82;NULL;Frankfurt am Main;60082
20615;Essener Straße 820;NULL;Hamburg;22001
25126;Essener Straße 8209;NULL;Hof;95010
29445;Essener Straße 8215;NULL;Ingolstadt;85049
1048;Factory Merchants;NULL;Barstow;92311
624;Factory Merchants;NULL;Branson;65616
952;Factory Stores Of America;NULL;Crossville;38555
1065;Factory Stores Of America;NULL;Mesa;85201
966;Factory Stores Of America;NULL;Smithfield;27577
1062;Factory Stores/tucson;NULL;Tucson;85701
632;Fiesta Trail Shopping Center;NULL;San Antonio;78204
619;First Colony Mall;NULL;Sugar Land;77478
962;Flagler Park Plaza;NULL;Miami;33127
976;Foothills Mall;NULL;Maryville;37801
953;Fort Henry Mall;NULL;Kingsport;37660
615;Fountains On The Lake;NULL;Stafford;77477
1040;Fox Hills;NULL;Culver City;90232
892;Frontier Mall;NULL;Cheyenne;82001
964;Fsa Outlet Center;NULL;Nashville;37203
642;Galashiels;NULL;Liverpool;L4 4HB
26482;Galeriestr 123;NULL;Mühlheim;63151
24981;Galeriestr 1968;NULL;Berlin;12311
15080;Galeriestr 229;NULL;Hof;95010
14502;Galeriestr 28;NULL;Hamburg;22001
26162;Galeriestr 2829;NULL;Frankfurt;91480
25094;Galeriestr 2892;NULL;Grevenbroich;41485
16829;Galeriestr 29;NULL;Kassel;34117
26663;Galeriestr 619;NULL;Erlangen;91054
27787;Galeriestr 626;NULL;Stuttgart;70452
26484;Galeriestr 6266;NULL;Saarlouis;66740
14320;Galeriestr 6267;NULL;Münster;48001
17742;Galeriestr 6267;NULL;Poing;66041
24932;Galeriestr 67;NULL;Offenbach;63009
24566;Galeriestr 6812;NULL;Werne;59368
13762;Galeriestr 6813;NULL;Berlin;14111
17321;Galeriestr 6816;NULL;Bonn;53131
13709;Galeriestr 6818;NULL;Braunschweig;38001
16921;Galeriestr 6819;NULL;Duesseldorf;40605
645;Garamonde Drive, Wymbush;P.O. Box 803;Milton Keynes;MK8 8ZD
639;Garamonde Drive, Wymbush;PO Box 4023;Milton Keynes;MK8 8ZD
839;Gateway;NULL;Portland;97205
957;Grand Central Place;NULL;Somerset;42501
809;Granite State Marketplace;NULL;Hooksett;3106
791;Great Northern Mall Hwy4 & Rt. 31;NULL;Clay;13041
840;Great Northwestern;NULL;North Bend;98045
828;Green Acres Mall;NULL;Valley Stream;11580
972;Gulfport Factory Shops;NULL;Gulfport;39501
16944;Haberstr 123;NULL;Ingolstadt;85049
28055;Haberstr 18;NULL;München;80074
28678;Haberstr 19;NULL;Frankfurt am Main;60061
26471;Haberstr 28;NULL;Hamburg;20354
722;Haberstr 29;NULL;Bonn;53131
15202;Haberstr 328;NULL;Kiel;24044
16510;Haberstr 39;NULL;Darmstadt;64283
15977;Haberstr 39;Leiter der Abteilung;Berlin;14197
26926;Haberstr 397;NULL;Berlin;14197
26165;Haberstr 41;NULL;Stuttgart;70452
18291;Haberstr 42;NULL;Werne;59368
21144;Haberstr 46;NULL;Salzgitter;38231
24087;Haberstr 57;NULL;Münster;48001
26432;Haberstr 575;NULL;Poing;66041
28470;Haberstr 5776;NULL;Paderborn;33098
29389;Haberstr 77;NULL;Duesseldorf;40434
12735;Haberstr 8;NULL;Hamburg;20354
20206;Haberstr 900;NULL;Essen;45001
1043;Hanford Mall;NULL;Hanford;93230
17716;Hansaallee 123;NULL;Ingolstadt;85049
25741;Hansaallee 2;NULL;München;80074
21675;Hansaallee 4282;NULL;Stuttgart;70511
23936;Hansaallee 4626;NULL;Saarbrücken;66001
14347;Hansaallee 466;NULL;Salzgitter;38231
14918;Hansaallee 482;NULL;Werne;59368
28257;Hansaallee 500;NULL;Hamburg;20354
14291;Hansaallee 5589;NULL;Bottrop;46236
24034;Hansaallee 57;NULL;Paderborn;33098
26538;Hansaallee 5727;NULL;Neunkirchen;66578
21808;Hansaallee 59;NULL;Darmstadt;64283
12600;Hansaallee 59;NULL;Essen;45001
27510;Hansaallee 598;NULL;Eilenburg;4838
16738;Hansaallee 5989;NULL;Berlin;14129
26548;Hansaallee 5989;NULL;Frankfurt am Main;60061
19855;Hansaallee 5989;NULL;Kiel;24044
