creditcardid;cardtype;cardnumber;expmonth;expyear
13923;SuperiorCard;3.33396E+13;1;2008
13924;Distinguish;5.55573E+13;11;2006
13925;Vista;1.11146E+13;6;2008
13926;SuperiorCard;3.33347E+13;10;2007
13927;Distinguish;5.55583E+13;3;2007
13928;ColonialVoice;7.77714E+13;10;2005
13929;Vista;1.1113E+13;6;2006
13930;Distinguish;5.55529E+13;11;2007
13931;Vista;1.11142E+13;11;2007
13932;ColonialVoice;7.77758E+13;1;2006
13933;SuperiorCard;3.3334E+13;8;2007
13934;Vista;1.11154E+13;1;2005
13935;SuperiorCard;3.33345E+13;8;2005
13936;Distinguish;5.55584E+13;2;2005
13937;ColonialVoice;7.77777E+13;12;2005
13938;SuperiorCard;3.3336E+13;4;2006
13939;ColonialVoice;7.77774E+13;8;2007
13940;Distinguish;5.55512E+13;5;2006
13941;Vista;1.11136E+13;1;2008
13942;Distinguish;5.55584E+13;3;2008
13943;ColonialVoice;7.77717E+13;11;2008
13944;Distinguish;5.55598E+13;9;2005
13945;Distinguish;5.55539E+13;12;2008
13946;Vista;1.11169E+13;1;2005
13947;Distinguish;5.5552E+13;5;2005
13948;ColonialVoice;7.77752E+13;4;2007
13949;Distinguish;5.55538E+13;12;2006
13950;SuperiorCard;3.33318E+13;10;2006
13951;SuperiorCard;3.3339E+13;10;2007
13952;ColonialVoice;7.77772E+13;7;2008
13953;ColonialVoice;7.77797E+13;5;2007
13954;SuperiorCard;3.33379E+13;4;2005
13955;SuperiorCard;3.33351E+13;10;2008
13956;Vista;1.11157E+13;8;2007
13957;Vista;1.112E+13;8;2006
13958;SuperiorCard;3.33348E+13;7;2005
13959;Vista;1.11176E+13;11;2008
13960;Vista;1.11146E+13;11;2005
13961;ColonialVoice;7.77778E+13;6;2007
13962;Distinguish;5.55599E+13;8;2006
13963;ColonialVoice;7.77711E+13;9;2005
13964;Vista;1.11139E+13;6;2006
13965;ColonialVoice;7.77781E+13;6;2008
13966;SuperiorCard;3.33348E+13;12;2008
13967;Distinguish;5.55574E+13;10;2006
13968;SuperiorCard;3.33338E+13;5;2006
13969;Distinguish;5.55554E+13;5;2007
13970;Distinguish;5.55593E+13;8;2008
13971;ColonialVoice;7.77711E+13;12;2005
13972;SuperiorCard;3.33392E+13;9;2008
13973;Vista;1.1118E+13;8;2008
13974;SuperiorCard;3.33359E+13;10;2007
13975;Distinguish;5.55519E+13;6;2007
13976;ColonialVoice;7.77767E+13;10;2006
13977;SuperiorCard;3.33341E+13;12;2007
13978;ColonialVoice;7.7778E+13;4;2008
13979;Distinguish;5.55585E+13;7;2005
13980;Distinguish;5.55528E+13;11;2005
13981;ColonialVoice;7.77736E+13;10;2007
13982;ColonialVoice;7.77729E+13;12;2005
13983;SuperiorCard;3.33332E+13;10;2008
13984;SuperiorCard;3.33356E+13;7;2005
13985;Vista;1.11116E+13;5;2007
13986;Distinguish;5.55529E+13;6;2008
13987;ColonialVoice;7.77761E+13;10;2006
13988;Vista;1.11111E+13;10;2007
13989;SuperiorCard;3.33365E+13;4;2006
13990;SuperiorCard;3.33356E+13;12;2007
13991;SuperiorCard;3.33329E+13;2;2008
13992;ColonialVoice;7.77763E+13;3;2008
13993;Vista;1.1119E+13;1;2007
13994;Distinguish;5.55566E+13;9;2006
13995;ColonialVoice;7.77758E+13;3;2008
13996;ColonialVoice;7.77718E+13;7;2006
13997;ColonialVoice;7.77762E+13;1;2007
13998;ColonialVoice;7.77762E+13;10;2007
13999;ColonialVoice;7.77794E+13;2;2007
14000;ColonialVoice;7.77742E+13;1;2005
14001;SuperiorCard;3.3331E+13;5;2005
14002;SuperiorCard;3.33365E+13;8;2007
14003;ColonialVoice;7.77767E+13;11;2008
14004;Vista;1.11143E+13;7;2007
14005;SuperiorCard;3.3333E+13;11;2005
14006;Distinguish;5.55531E+13;12;2008
14007;ColonialVoice;7.77756E+13;1;2006
14008;SuperiorCard;3.3335E+13;10;2005
14009;Vista;1.1116E+13;8;2008
14010;Distinguish;5.55568E+13;9;2006
14011;Distinguish;5.55515E+13;4;2006
14012;ColonialVoice;7.7773E+13;7;2007
14013;Distinguish;5.55595E+13;3;2008
14014;Vista;1.11191E+13;3;2006
14015;ColonialVoice;7.77785E+13;8;2005
14016;Distinguish;5.55532E+13;1;2005
14017;Distinguish;5.5556E+13;10;2008
14018;Vista;1.11198E+13;8;2007
14019;Vista;1.11133E+13;7;2007
14020;Distinguish;5.55525E+13;10;2005
14021;SuperiorCard;3.33374E+13;9;2007
14022;ColonialVoice;7.7777E+13;12;2007
14023;Vista;1.11124E+13;5;2008
14024;Vista;1.11178E+13;9;2008
14025;SuperiorCard;3.3333E+13;2;2007
14026;ColonialVoice;7.77772E+13;3;2005
14027;SuperiorCard;3.33393E+13;10;2007
14028;Distinguish;5.55591E+13;5;2007
14029;Vista;1.11146E+13;12;2006
14030;SuperiorCard;3.33315E+13;4;2006
14031;Distinguish;5.5553E+13;7;2005
14032;ColonialVoice;7.77767E+13;6;2007
14033;SuperiorCard;3.33374E+13;9;2008
14034;SuperiorCard;3.33379E+13;7;2006
14035;Vista;1.11139E+13;4;2008
14036;Distinguish;5.5557E+13;9;2006
14037;Distinguish;5.5555E+13;3;2008
14038;Vista;1.11187E+13;8;2008
14039;SuperiorCard;3.33362E+13;10;2007
14040;Vista;1.11162E+13;6;2007
14041;Vista;1.11122E+13;9;2007
14042;Vista;1.11182E+13;10;2005
14043;Distinguish;5.55597E+13;5;2007
14044;ColonialVoice;7.77723E+13;7;2007
14045;Vista;1.11151E+13;12;2008
14046;Distinguish;5.55539E+13;9;2008
14047;Vista;1.11174E+13;11;2007
14048;SuperiorCard;3.334E+13;5;2007
14049;Vista;1.11172E+13;5;2005
14050;Distinguish;5.55551E+13;8;2007
14051;Vista;1.11163E+13;7;2007
14052;Distinguish;5.55546E+13;1;2006
14053;Distinguish;5.55553E+13;10;2007
14054;ColonialVoice;7.77774E+13;3;2007
14055;SuperiorCard;3.33324E+13;3;2005
14056;ColonialVoice;7.77723E+13;6;2005
14057;Distinguish;5.55517E+13;4;2008
14058;Vista;1.112E+13;8;2008
14059;ColonialVoice;7.77758E+13;6;2005
14060;SuperiorCard;3.33387E+13;3;2005
14061;Vista;1.11198E+13;6;2007
14062;Distinguish;5.55558E+13;3;2005
14063;SuperiorCard;3.3338E+13;1;2007
14064;ColonialVoice;7.77782E+13;9;2008
14065;Distinguish;5.55557E+13;1;2007
14066;Distinguish;5.5555E+13;3;2007
14067;Distinguish;5.55514E+13;11;2008
14068;Vista;1.11183E+13;3;2008
14069;SuperiorCard;3.33367E+13;5;2005
14070;Vista;1.11173E+13;10;2007
14071;SuperiorCard;3.33386E+13;8;2006
14072;SuperiorCard;3.33353E+13;12;2005
14073;SuperiorCard;3.33353E+13;5;2005
14074;ColonialVoice;7.77769E+13;4;2005
14075;ColonialVoice;7.77779E+13;10;2007
14076;SuperiorCard;3.33368E+13;3;2007
14077;SuperiorCard;3.33324E+13;8;2006
14078;SuperiorCard;3.33347E+13;7;2005
14079;Distinguish;5.5552E+13;5;2007
14080;Vista;1.11191E+13;3;2007
14081;Distinguish;5.55552E+13;9;2005
14082;Vista;1.11164E+13;2;2006
14083;ColonialVoice;7.77798E+13;10;2007
14084;ColonialVoice;7.77758E+13;8;2008
14085;SuperiorCard;3.3339E+13;7;2007
14086;SuperiorCard;3.33357E+13;4;2005
14087;Distinguish;5.55538E+13;11;2008
14088;ColonialVoice;7.77734E+13;4;2006
14089;Distinguish;5.55522E+13;2;2007
14090;ColonialVoice;7.77778E+13;5;2006
14091;ColonialVoice;7.77742E+13;11;2005
14092;Vista;1.11171E+13;9;2006
14093;SuperiorCard;3.33319E+13;1;2006
14094;Vista;1.1119E+13;2;2007
14095;Distinguish;5.55545E+13;2;2006
14096;ColonialVoice;7.77715E+13;2;2008
14097;SuperiorCard;3.33322E+13;12;2005
14098;ColonialVoice;7.77731E+13;12;2006
14099;Distinguish;5.55576E+13;6;2006
14100;Distinguish;5.55558E+13;6;2005
14101;SuperiorCard;3.33389E+13;5;2007
14102;Distinguish;5.55585E+13;3;2007
14103;Distinguish;5.5554E+13;7;2006
14104;Distinguish;5.55556E+13;4;2006
14105;Distinguish;5.55561E+13;8;2006
14106;SuperiorCard;3.33315E+13;7;2005
14107;Distinguish;5.55575E+13;6;2008
14108;SuperiorCard;3.33388E+13;12;2005
14109;Vista;1.1113E+13;2;2006
14110;Distinguish;5.55537E+13;6;2005
14111;Distinguish;5.55584E+13;6;2008
14112;Distinguish;5.5559E+13;8;2006
14113;SuperiorCard;3.33387E+13;2;2005
14114;ColonialVoice;7.77759E+13;9;2008
14115;Distinguish;5.55571E+13;1;2008
14116;Vista;1.11164E+13;7;2007
14117;Vista;1.11196E+13;1;2007
14118;Distinguish;5.55535E+13;9;2007
14119;ColonialVoice;7.77711E+13;6;2006
14120;Vista;1.11137E+13;5;2006
14121;Distinguish;5.55547E+13;12;2006
14122;ColonialVoice;7.77734E+13;6;2005
14123;Vista;1.11148E+13;2;2007
14124;Distinguish;5.55527E+13;8;2005
14125;Distinguish;5.55549E+13;4;2005
14126;ColonialVoice;7.77761E+13;8;2008
14127;SuperiorCard;3.3333E+13;1;2008
14128;SuperiorCard;3.3336E+13;6;2008
14129;Distinguish;5.5557E+13;5;2008
14130;SuperiorCard;3.33347E+13;4;2007
14131;Distinguish;5.55562E+13;1;2008
14132;Vista;1.11145E+13;6;2008
14133;SuperiorCard;3.3338E+13;8;2008
14134;Vista;1.11171E+13;1;2006
14135;Vista;1.11167E+13;2;2007
14136;SuperiorCard;3.33379E+13;2;2005
14137;Distinguish;5.55525E+13;12;2006
14138;ColonialVoice;7.77769E+13;6;2008
14139;Distinguish;5.55593E+13;10;2007
14140;Vista;1.11135E+13;10;2005
14141;Distinguish;5.5554E+13;8;2005
14142;ColonialVoice;7.77779E+13;7;2005
14143;ColonialVoice;7.77721E+13;10;2008
14144;ColonialVoice;7.77711E+13;8;2008
14145;Vista;1.1119E+13;4;2007
14146;SuperiorCard;3.33339E+13;4;2005
14147;Distinguish;5.55537E+13;1;2005
14148;ColonialVoice;7.77785E+13;6;2007
14149;Vista;1.11114E+13;7;2008
14150;Distinguish;5.55531E+13;11;2008
14151;Vista;1.11196E+13;11;2007
14152;SuperiorCard;3.33317E+13;6;2008
14153;SuperiorCard;3.33357E+13;4;2007
14154;ColonialVoice;7.77755E+13;6;2005
14155;SuperiorCard;3.33397E+13;11;2008
14156;Vista;1.11185E+13;1;2006
14157;Distinguish;5.55582E+13;8;2008
14158;Distinguish;5.55582E+13;7;2008
14159;SuperiorCard;3.33357E+13;12;2005
14160;ColonialVoice;7.77747E+13;11;2007
14161;ColonialVoice;7.77774E+13;3;2006
14162;ColonialVoice;7.77743E+13;10;2007
14163;ColonialVoice;7.77731E+13;10;2005
14164;SuperiorCard;3.33393E+13;7;2008
14165;ColonialVoice;7.77729E+13;2;2008
14166;Distinguish;5.55518E+13;5;2006
14167;SuperiorCard;3.33372E+13;3;2007
14168;SuperiorCard;3.33344E+13;12;2007
14169;Distinguish;5.55537E+13;11;2007
14170;SuperiorCard;3.33356E+13;3;2007
14171;Vista;1.11196E+13;9;2006
14172;SuperiorCard;3.3331E+13;6;2008
14173;Distinguish;5.55566E+13;7;2007
14174;Distinguish;5.55578E+13;11;2008
14175;ColonialVoice;7.77735E+13;12;2006
14176;Vista;1.11124E+13;9;2005
14177;ColonialVoice;7.77786E+13;11;2008
14178;Distinguish;5.55534E+13;4;2006
14179;SuperiorCard;3.3337E+13;12;2008
14180;Vista;1.11159E+13;4;2005
14181;SuperiorCard;3.33328E+13;6;2008
14182;SuperiorCard;3.33319E+13;3;2007
14183;SuperiorCard;3.33393E+13;7;2008
14184;Distinguish;5.55558E+13;1;2008
14185;Distinguish;5.55542E+13;8;2006
14186;Distinguish;5.55558E+13;10;2006
14187;Distinguish;5.55548E+13;3;2006
14188;Vista;1.11117E+13;4;2006
14189;SuperiorCard;3.33356E+13;2;2005
14190;Distinguish;5.55539E+13;5;2006
14191;Distinguish;5.55585E+13;7;2007
14192;Vista;1.11184E+13;9;2008
14193;Distinguish;5.55557E+13;9;2005
14194;Vista;1.11185E+13;5;2007
14195;Vista;1.1116E+13;6;2005
14196;SuperiorCard;3.33325E+13;7;2007
14197;Vista;1.11145E+13;3;2006
14198;SuperiorCard;3.33332E+13;3;2005
14199;ColonialVoice;7.77749E+13;9;2008
14200;Distinguish;5.55568E+13;12;2007
14201;SuperiorCard;3.33395E+13;3;2007
14202;ColonialVoice;7.77754E+13;5;2007
14203;ColonialVoice;7.77759E+13;11;2005
14204;Vista;1.11116E+13;6;2005
14205;ColonialVoice;7.77715E+13;6;2005
14206;Vista;1.1116E+13;12;2008
14207;ColonialVoice;7.77753E+13;4;2007
14208;Vista;1.11116E+13;8;2005
14209;ColonialVoice;7.77711E+13;10;2007
14210;Distinguish;5.55527E+13;12;2006
14211;Vista;1.11197E+13;1;2006
14212;SuperiorCard;3.33337E+13;10;2005
14213;SuperiorCard;3.33341E+13;6;2008
14214;SuperiorCard;3.33331E+13;5;2006
14215;Vista;1.11187E+13;11;2005
14216;Vista;1.11118E+13;7;2006
14217;ColonialVoice;7.7778E+13;12;2006
14218;Distinguish;5.55565E+13;3;2008
14219;Vista;1.11122E+13;11;2007
14220;ColonialVoice;7.77765E+13;4;2007
14221;ColonialVoice;7.77736E+13;6;2006
14222;ColonialVoice;7.7773E+13;3;2006
14223;SuperiorCard;3.3339E+13;2;2008
14224;Distinguish;5.55515E+13;9;2005
14225;Distinguish;5.55559E+13;5;2008
14226;Distinguish;5.5553E+13;11;2006
14227;SuperiorCard;3.3332E+13;11;2008
14228;Distinguish;5.55532E+13;10;2007
14229;Vista;1.11159E+13;10;2005
14230;Vista;1.11181E+13;4;2007
14231;Vista;1.11122E+13;5;2006
14232;SuperiorCard;3.33344E+13;7;2005
14233;Distinguish;5.55599E+13;3;2006
14234;Distinguish;5.55581E+13;7;2007
14235;Vista;1.11152E+13;12;2008
14236;ColonialVoice;7.77757E+13;9;2005
14237;SuperiorCard;3.33344E+13;10;2005
14238;Vista;1.11123E+13;3;2005
14239;SuperiorCard;3.33334E+13;7;2006
14240;SuperiorCard;3.33371E+13;3;2006
14241;Distinguish;5.55536E+13;7;2005
14242;Distinguish;5.55586E+13;9;2005
14243;SuperiorCard;3.33364E+13;5;2006
14244;SuperiorCard;3.33371E+13;9;2008
14245;SuperiorCard;3.33383E+13;7;2007
14246;Vista;1.11158E+13;5;2006
14247;ColonialVoice;7.77734E+13;10;2007
14248;SuperiorCard;3.33376E+13;4;2007
14249;ColonialVoice;7.77793E+13;12;2005
14250;Distinguish;5.55512E+13;3;2006
14251;ColonialVoice;7.77744E+13;8;2007
14252;SuperiorCard;3.33335E+13;11;2005
14253;ColonialVoice;7.77719E+13;9;2006
14254;Vista;1.11152E+13;8;2005
14255;Distinguish;5.55552E+13;8;2007
14256;ColonialVoice;7.7775E+13;7;2006
14257;Distinguish;5.55521E+13;6;2005
14258;ColonialVoice;7.77713E+13;4;2006
14259;Vista;1.11139E+13;6;2005
14260;ColonialVoice;7.77723E+13;10;2007
14261;ColonialVoice;7.77718E+13;11;2007
14262;SuperiorCard;3.33386E+13;3;2006
14263;SuperiorCard;3.33393E+13;3;2006
14264;Distinguish;5.55549E+13;7;2007
14265;Distinguish;5.55596E+13;6;2005
14266;Vista;1.11133E+13;6;2007
14267;Vista;1.11179E+13;5;2006
14268;SuperiorCard;3.33323E+13;1;2005
14269;ColonialVoice;7.77771E+13;8;2005
14270;SuperiorCard;3.33393E+13;7;2005
14271;SuperiorCard;3.33342E+13;5;2006
14272;SuperiorCard;3.33372E+13;12;2007
14273;SuperiorCard;3.33344E+13;5;2006
14274;ColonialVoice;7.77738E+13;3;2008
14275;Distinguish;5.5559E+13;2;2005
14276;ColonialVoice;7.77752E+13;2;2008
14277;ColonialVoice;7.77749E+13;11;2006
14278;Distinguish;5.55529E+13;9;2008
14279;Distinguish;5.55544E+13;12;2007
14280;Vista;1.11118E+13;6;2006
14281;Distinguish;5.55576E+13;7;2007
14282;ColonialVoice;7.77732E+13;4;2005
14283;ColonialVoice;7.77722E+13;1;2005
14284;Vista;1.11124E+13;6;2007
14285;ColonialVoice;7.77793E+13;11;2008
14286;Vista;1.11134E+13;6;2005
14287;Distinguish;5.55586E+13;11;2005
14288;ColonialVoice;7.7778E+13;1;2007
14289;Distinguish;5.55516E+13;3;2005
14290;SuperiorCard;3.33338E+13;1;2005
14291;SuperiorCard;3.33312E+13;1;2006
14292;ColonialVoice;7.77756E+13;1;2008
14293;ColonialVoice;7.77735E+13;2;2008
14294;Distinguish;5.55573E+13;10;2005
14295;Distinguish;5.55538E+13;9;2008
14296;Distinguish;5.55559E+13;9;2005
14297;Vista;1.11194E+13;7;2007
14298;SuperiorCard;3.33339E+13;10;2005
14299;Distinguish;5.5557E+13;12;2008
14300;Vista;1.1113E+13;9;2008
14301;Vista;1.11163E+13;10;2008
14302;Vista;1.1114E+13;11;2006
14303;SuperiorCard;3.33311E+13;2;2005
14304;SuperiorCard;3.33368E+13;11;2008
14305;Distinguish;5.55569E+13;6;2006
14306;Vista;1.11154E+13;6;2006
14307;ColonialVoice;7.77773E+13;4;2008
14308;Vista;1.11183E+13;5;2005
14309;Distinguish;5.55556E+13;5;2006
14310;ColonialVoice;7.77736E+13;7;2005
14311;Vista;1.11169E+13;12;2006
14312;Distinguish;5.55547E+13;1;2006
14313;Vista;1.11123E+13;2;2006
14314;ColonialVoice;7.77721E+13;10;2005
14315;SuperiorCard;3.33322E+13;4;2008
14316;Vista;1.1111E+13;4;2007
14317;ColonialVoice;7.77712E+13;3;2008
14318;Vista;1.1112E+13;2;2005
14319;ColonialVoice;7.77797E+13;7;2007
14320;SuperiorCard;3.3339E+13;9;2005
14321;ColonialVoice;7.77771E+13;11;2006
14322;Vista;1.1113E+13;11;2005
14323;SuperiorCard;3.33335E+13;11;2007
14324;Distinguish;5.55533E+13;4;2008
14325;SuperiorCard;3.33399E+13;8;2008
14326;Vista;1.11185E+13;12;2008
14327;SuperiorCard;3.33351E+13;9;2008
14328;ColonialVoice;7.77793E+13;3;2007
14329;SuperiorCard;3.33385E+13;1;2006
14330;Distinguish;5.55566E+13;8;2008
14331;ColonialVoice;7.77722E+13;12;2008
14332;Distinguish;5.55572E+13;7;2008
14333;Distinguish;5.55537E+13;7;2007
14334;Vista;1.11194E+13;5;2008
14335;Vista;1.11131E+13;7;2007
14336;Vista;1.11135E+13;3;2006
14337;SuperiorCard;3.33385E+13;6;2008
14338;SuperiorCard;3.33375E+13;8;2005
14339;Distinguish;5.55512E+13;8;2006
14340;Distinguish;5.55577E+13;3;2008
14341;Distinguish;5.55533E+13;8;2007
14342;SuperiorCard;3.33352E+13;12;2005
14343;Distinguish;5.55572E+13;5;2006
14344;Distinguish;5.55587E+13;9;2007
14345;ColonialVoice;7.77792E+13;3;2007
14346;Distinguish;5.55572E+13;11;2006
14347;Vista;1.11196E+13;4;2007
14348;Vista;1.11117E+13;1;2007
14349;Distinguish;5.55542E+13;5;2007
14350;SuperiorCard;3.33379E+13;1;2005
14351;Vista;1.11177E+13;3;2006
14352;ColonialVoice;7.77746E+13;11;2005
14353;ColonialVoice;7.77781E+13;3;2007
14354;ColonialVoice;7.77778E+13;12;2008
14355;SuperiorCard;3.33342E+13;4;2008
14356;Vista;1.11119E+13;6;2007
14357;SuperiorCard;3.33375E+13;10;2006
14358;SuperiorCard;3.33372E+13;7;2007
14359;SuperiorCard;3.33372E+13;3;2007
14360;Distinguish;5.55521E+13;8;2005
14361;ColonialVoice;7.77768E+13;9;2006
14362;Distinguish;5.55576E+13;11;2008
14363;SuperiorCard;3.33324E+13;10;2005
14364;SuperiorCard;3.33374E+13;5;2007
14365;Distinguish;5.55568E+13;11;2008
14366;ColonialVoice;7.77727E+13;10;2005
14367;Vista;1.11185E+13;3;2005
14368;SuperiorCard;3.33335E+13;7;2005
14369;Vista;1.1116E+13;12;2007
14370;Vista;1.11184E+13;10;2006
14371;Vista;1.11146E+13;8;2006
14372;ColonialVoice;7.77714E+13;4;2007
14373;ColonialVoice;7.7779E+13;1;2006
14374;SuperiorCard;3.33385E+13;7;2006
14375;ColonialVoice;7.77777E+13;4;2005
14376;ColonialVoice;7.7771E+13;1;2005
14377;Distinguish;5.55512E+13;8;2006
14378;Distinguish;5.55552E+13;4;2005
14379;SuperiorCard;3.33363E+13;12;2007
14380;SuperiorCard;3.33329E+13;2;2005
14381;ColonialVoice;7.77758E+13;5;2006
14382;ColonialVoice;7.77729E+13;7;2007
14383;ColonialVoice;7.77781E+13;11;2006
14384;Vista;1.1119E+13;3;2005
14385;Vista;1.11186E+13;3;2007
14386;SuperiorCard;3.33344E+13;7;2006
14387;ColonialVoice;7.77731E+13;4;2007
14388;SuperiorCard;3.33352E+13;7;2007
14389;ColonialVoice;7.77788E+13;12;2007
14390;SuperiorCard;3.33338E+13;11;2005
14391;SuperiorCard;3.33315E+13;5;2005
14392;Distinguish;5.55566E+13;9;2007
14393;ColonialVoice;7.77763E+13;7;2007
14394;SuperiorCard;3.33361E+13;9;2007
14395;Vista;1.1118E+13;2;2005
14396;Vista;1.11179E+13;1;2008
14397;SuperiorCard;3.33344E+13;9;2005
14398;SuperiorCard;3.33349E+13;5;2006
14399;ColonialVoice;7.77768E+13;5;2005
14400;Distinguish;5.55522E+13;1;2006
14401;ColonialVoice;7.77794E+13;6;2006
14402;ColonialVoice;7.77737E+13;5;2007
14403;Vista;1.11112E+13;1;2008
14404;SuperiorCard;3.33311E+13;9;2008
14405;Distinguish;5.55584E+13;2;2007
14406;Distinguish;5.55552E+13;9;2008
14407;ColonialVoice;7.77794E+13;4;2008
14408;Distinguish;5.55512E+13;11;2008
14409;SuperiorCard;3.33344E+13;2;2006
14410;ColonialVoice;7.77756E+13;2;2005
14411;ColonialVoice;7.77729E+13;10;2007
14412;Distinguish;5.55582E+13;4;2008
14413;SuperiorCard;3.33362E+13;2;2005
14414;SuperiorCard;3.33388E+13;9;2008
14415;Distinguish;5.5555E+13;11;2005
14416;ColonialVoice;7.77758E+13;7;2007
14417;Vista;1.11168E+13;1;2006
14418;SuperiorCard;3.33374E+13;8;2008
14419;Distinguish;5.5558E+13;8;2005
14420;ColonialVoice;7.77735E+13;6;2005
14421;ColonialVoice;7.77793E+13;12;2006
14422;SuperiorCard;3.3332E+13;4;2008
14423;SuperiorCard;3.33342E+13;6;2006
14424;ColonialVoice;7.7775E+13;11;2006
14425;Vista;1.11137E+13;4;2006
14426;Distinguish;5.55577E+13;10;2007
14427;SuperiorCard;3.33369E+13;1;2007
14428;Vista;1.11177E+13;11;2008
14429;Distinguish;5.55511E+13;2;2007
14430;Vista;1.11198E+13;11;2007
14431;ColonialVoice;7.77717E+13;12;2006
14432;ColonialVoice;7.77779E+13;10;2007
14433;SuperiorCard;3.33329E+13;1;2005
14434;ColonialVoice;7.77763E+13;10;2007
14435;ColonialVoice;7.77732E+13;4;2007
14436;Distinguish;5.55545E+13;5;2006
14437;Vista;1.11162E+13;4;2008
14438;SuperiorCard;3.33394E+13;12;2006
14439;Vista;1.11145E+13;8;2007
14440;SuperiorCard;3.33323E+13;2;2005
14441;Distinguish;5.55551E+13;12;2008
14442;SuperiorCard;3.33393E+13;10;2005
14443;SuperiorCard;3.33346E+13;8;2006
14444;Distinguish;5.55582E+13;12;2007
14445;Vista;1.11132E+13;1;2008
14446;Vista;1.11181E+13;11;2008
14447;SuperiorCard;3.33356E+13;1;2007
14448;SuperiorCard;3.33335E+13;10;2007
14449;Vista;1.11167E+13;11;2008
14450;Distinguish;5.55586E+13;2;2005
14451;SuperiorCard;3.33332E+13;6;2006
14452;Vista;1.11153E+13;2;2006
14453;SuperiorCard;3.33393E+13;11;2006
14454;Distinguish;5.55534E+13;1;2007
14455;Vista;1.11122E+13;10;2006
14456;Distinguish;5.55576E+13;12;2005
14457;Distinguish;5.55593E+13;3;2008
14458;Distinguish;5.55558E+13;9;2008
14459;SuperiorCard;3.33364E+13;4;2006
14460;Distinguish;5.55566E+13;4;2007
14461;Vista;1.11155E+13;9;2005
14462;SuperiorCard;3.33313E+13;7;2006
14463;SuperiorCard;3.33342E+13;1;2006
14464;Vista;1.11124E+13;10;2007
14465;SuperiorCard;3.33381E+13;10;2007
14466;SuperiorCard;3.33374E+13;12;2007
14467;SuperiorCard;3.33363E+13;10;2007
14468;ColonialVoice;7.77793E+13;1;2006
14469;Distinguish;5.55594E+13;2;2006
14470;Distinguish;5.55588E+13;5;2007
14471;Vista;1.11175E+13;6;2008
14472;Distinguish;5.55513E+13;10;2006
14473;SuperiorCard;3.3336E+13;8;2006
14474;Vista;1.11161E+13;4;2007
14475;Vista;1.11188E+13;9;2008
14476;Vista;1.1114E+13;9;2008
14477;SuperiorCard;3.3332E+13;8;2006
14478;ColonialVoice;7.7776E+13;8;2007
14479;Distinguish;5.55531E+13;5;2006
14480;Distinguish;5.5555E+13;7;2007
14481;Distinguish;5.55586E+13;1;2006
14482;Vista;1.11135E+13;1;2008
14483;Distinguish;5.55515E+13;6;2007
14484;SuperiorCard;3.33378E+13;5;2005
14485;ColonialVoice;7.77764E+13;11;2005
14486;Vista;1.11145E+13;5;2007
14487;ColonialVoice;7.77753E+13;10;2008
14488;Distinguish;5.55579E+13;10;2006
14489;ColonialVoice;7.77737E+13;7;2006
14490;Vista;1.11192E+13;9;2008
14491;SuperiorCard;3.33372E+13;6;2006
14492;Distinguish;5.55567E+13;1;2007
14493;SuperiorCard;3.33343E+13;4;2006
14494;SuperiorCard;3.3333E+13;3;2007
14495;Vista;1.11165E+13;1;2005
14496;SuperiorCard;3.33386E+13;8;2006
14497;Distinguish;5.55525E+13;6;2008
14498;Distinguish;5.55517E+13;7;2007
14499;Distinguish;5.55534E+13;3;2007
14500;Distinguish;5.55587E+13;12;2006
14501;Vista;1.11147E+13;11;2007
14502;ColonialVoice;7.77775E+13;4;2006
14503;Vista;1.11162E+13;1;2007
14504;SuperiorCard;3.33314E+13;8;2007
14505;ColonialVoice;7.77727E+13;2;2007
14506;ColonialVoice;7.7779E+13;3;2005
14507;ColonialVoice;7.77719E+13;8;2005
14508;Distinguish;5.55531E+13;10;2007
14509;SuperiorCard;3.33319E+13;8;2005
14510;SuperiorCard;3.33359E+13;11;2008
14511;SuperiorCard;3.33351E+13;2;2008
14512;ColonialVoice;7.77766E+13;2;2008
14513;ColonialVoice;7.77739E+13;10;2005
14514;SuperiorCard;3.33334E+13;4;2007
14515;SuperiorCard;3.33316E+13;2;2006
14516;ColonialVoice;7.77716E+13;3;2008
14517;ColonialVoice;7.77731E+13;4;2007
14518;Distinguish;5.55563E+13;11;2007
14519;ColonialVoice;7.77766E+13;10;2005
14520;Distinguish;5.55553E+13;1;2008
14521;ColonialVoice;7.77767E+13;5;2006
14522;SuperiorCard;3.3338E+13;7;2007
14523;SuperiorCard;3.33328E+13;10;2007
14524;Vista;1.11128E+13;9;2006
14525;Distinguish;5.55537E+13;3;2008
14526;Vista;1.1119E+13;2;2006
14527;ColonialVoice;7.77725E+13;8;2008
14528;SuperiorCard;3.33388E+13;5;2007
14529;Vista;1.11158E+13;2;2007
14530;ColonialVoice;7.77775E+13;6;2007
14531;ColonialVoice;7.77729E+13;4;2007
14532;SuperiorCard;3.33374E+13;9;2008
14533;Distinguish;5.5556E+13;5;2008
14534;ColonialVoice;7.77729E+13;12;2005
14535;SuperiorCard;3.33347E+13;8;2005
